"Adams Phone Message Book, Professional, 400 Message Capacity, 5 3/6� x 11�",Olvera Toch,Ontario,Paper,0.38
Lexmark Z54se Color Inkjet Printer,Todd Boyes,Ontario,Office Machines,0.36
Universal Premium White Copier/Laser Paper (20Lb. and 87 Bright),Todd Boyes,Ontario,Paper,0.36
Newell 310,Sean Christensen,Ontario,Pens & Art Supplies,0.56
"Sauder Camden County Collection Libraries, Planked Cherry Finish",Michelle Ellison,Ontario,Bookcases,0.76
Brother DCP1000 Digital 3 in 1 Multifunction Machine,Michelle Ellison,Ontario,Copiers and Fax,0.5
Dana Halogen Swing-Arm Architect Lamp,Michelle Ellison,Ontario,Office Furnishings,0.57
"Polycom Soundstation EX Audio-Conferencing Telephone, Black",Michelle Ellison,Ontario,Office Machines,0.36
Global Ergonomic Managers Chair,Michelle Ellison,Ontario,Chairs & Chairmats,0.59
"Recycled Interoffice Envelopes with String and Button Closure, 10 x 13",Scot Coram,Ontario,Envelopes,0.35
Lexmark Z54se Color Inkjet Printer,Natalie Fritzler,Ontario,Office Machines,0.36
Xerox 1895,Nathan Gelder,Ontario,Paper,0.4
Prang Colored Pencils,Nathan Gelder,Ontario,Pens & Art Supplies,0.4
Accessory31,Sean Miller,Ontario,Telephones and Communication,0.35
PC Concepts 116 Key Quantum 3000 Keyboard,Olvera Toch,Ontario,Computer Peripherals,0.75
Xerox 1895,Olvera Toch,Ontario,Paper,0.4
Talkabout T8367,Olvera Toch,Ontario,Telephones and Communication,0.56
Array� Memo Cubes,Olvera Toch,Ontario,Paper,0.36
V70,Michael Dominguez,Ontario,Telephones and Communication,0.59
Project Tote Personal File,Michelle Ellison,Ontario,Storage & Organization,0.56
Bell Sonecor JB700 Caller ID,Michael Dominguez,Ontario,Telephones and Communication,0.6
1726 Digital Answering Machine,Thomas Boland,Ontario,Telephones and Communication,0.58
Staples Bulldog Clip,Thomas Boland,Ontario,Rubber Bands,0.39
"GE 4 Foot Flourescent Tube, 40 Watt",Patricia Hirasaki,Ontario,Office Furnishings,0.39
Xerox 1894,Maria Zettner,Ontario,Paper,0.37
"Tyvek � Top-Opening Peel & Seel � Envelopes, Gray",Thomas Boland,Ontario,Envelopes,0.4
"Avery Flip-Chart Easel Binder, Black",Matthew Clasen,Ontario,Binders and Binder Accessories,0.38
Storex Dura Pro� Binders,Matthew Clasen,Ontario,Binders and Binder Accessories,0.38
Newell 31,Nathan Gelder,Ontario,Pens & Art Supplies,0.57
Epson DFX-8500 Dot Matrix Printer,Maria Zettner,Ontario,Office Machines,0.57
"Executive Impressions 14"" Two-Color Numerals Wall Clock",Patrick O'Donnell,Ontario,Office Furnishings,0.44
Global Commerce� Series High-Back Swivel/Tilt Chairs,Sean Miller,Ontario,Chairs & Chairmats,0.6
Xerox 1919,Sean Miller,Ontario,Paper,0.36
"Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table",Sean Miller,Ontario,Tables,0.68
Ibico Recycled Linen-Style Covers,Patrick O'Donnell,Ontario,Binders and Binder Accessories,0.37
Okidata ML390 Turbo Dot Matrix Printers,Sean Miller,Ontario,Office Machines,0.56
Avoid Verbal Orders Carbonless Minifold Book,Harry Marie,Ontario,Paper,0.39
Carina Double Wide Media Storage Towers in Natural & Black,Harry Marie,Ontario,Storage & Organization,0.81
8290,Harry Marie,Ontario,Telephones and Communication,0.6
Fiskars� Softgrip Scissors,Sean Christensen,Ontario,"Scissors, Rulers and Trimmers",0.57
Xerox 20,Patrick O'Donnell,Ontario,Paper,0.37
Microsoft Multimedia Keyboard,Sean Christensen,Ontario,Computer Peripherals,0.74
Timeport L7089,Sean Christensen,Ontario,Telephones and Communication,0.58
Xerox 1940,Lena Radford,Ontario,Paper,0.36
Hon Multipurpose Stacking Arm Chairs,Harry Marie,Ontario,Chairs & Chairmats,0.59
Rogers� Profile Extra Capacity Storage Tub,Harry Marie,Ontario,Storage & Organization,0.81
Holmes Odor Grabber,Michael Dominguez,Ontario,Appliances,0.52
Xerox 1903,Michael Dominguez,Ontario,Paper,0.36
Talkabout T8367,Michael Dominguez,Ontario,Telephones and Communication,0.56
Hon Comfortask� Task/Swivel Chairs,Patrick O'Donnell,Ontario,Chairs & Chairmats,0.69
Xerox 217,Phillip Breyer,Ontario,Paper,0.37
"Imation 3.5"", RTS 247544 3M 3.5 DSDD, 10/Pack",Michael Dominguez,Ontario,Computer Peripherals,0.61
Global Troy� Executive Leather Low-Back Tilter,Scot Coram,Ontario,Chairs & Chairmats,0.6
KI Conference Tables,Scot Coram,Ontario,Tables,0.72
"IBM 80 Minute CD-R Spindle, 50/Pack",Michelle Ellison,Ontario,Computer Peripherals,0.48
Xerox 1939,Michael Dominguez,Ontario,Paper,0.37
Xerox 1904,Maria Zettner,Ontario,Paper,0.36
"Acme Hot Forged Carbon Steel Scissors with Nickel-Plated Handles, 3 7/8"" Cut, 8""L",Nathan Gelder,Ontario,"Scissors, Rulers and Trimmers",0.56
"GBC Twin Loop� Wire Binding Elements, 9/16"" Spine, Black",Victoria Wilson,Ontario,Binders and Binder Accessories,0.36
#10 Self-Seal White Envelopes,Victoria Wilson,Ontario,Envelopes,0.36
Xerox 188,Victoria Wilson,Ontario,Paper,0.36
O'Sullivan Manor Hill 2-Door Library in Brianna Oak,Victoria Wilson,Ontario,Bookcases,0.74
"Master Caster Door Stop, Brown",Michelle Ellison,Ontario,Office Furnishings,0.51
Eldon� Gobal File Keepers,Michelle Ellison,Ontario,Storage & Organization,0.81
Sanyo 2.5 Cubic Foot Mid-Size Office Refrigerators,Nathan Gelder,Ontario,Appliances,0.59
Office Star - Ergonomic Mid Back Chair with 2-Way Adjustable Arms,Nathan Gelder,Ontario,Chairs & Chairmats,0.69
"GBC Laser Imprintable Binding System Covers, Desert Sand",Todd Boyes,Ontario,Binders and Binder Accessories,0.38
Tripp Lite Isotel 8 Ultra 8 Outlet Metal Surge,Shahid Collister,Ontario,Appliances,0.59
StarTAC 8000,Shahid Collister,Ontario,Telephones and Communication,0.6
TimeportP7382,Shahid Collister,Ontario,Telephones and Communication,0.56
Xerox 1928,Shahid Collister,Ontario,Paper,0.4
Acco� Hot Clips� Clips to Go,Victoria Wilson,Ontario,Rubber Bands,0.4
"Chromcraft Bull-Nose Wood 48"" x 96"" Rectangular Conference Tables",Victoria Wilson,Ontario,Tables,0.8
Lock-Up Easel 'Spel-Binder',Victoria Wilson,Ontario,Binders and Binder Accessories,0.38
Staples 6 Outlet Surge,Thomas Boland,Ontario,Appliances,0.58
T65,Thomas Boland,Ontario,Telephones and Communication,0.56
Microsoft Natural Multimedia Keyboard,Michael Dominguez,Ontario,Computer Peripherals,0.73
Lock-Up Easel 'Spel-Binder',Phillip Breyer,Ontario,Binders and Binder Accessories,0.38
Canon BP1200DH 12-Digit Bubble Jet Printing Calculator,Patrick O'Donnell,Ontario,Office Machines,0.36
Bevis Round Conference Table Top & Single Column Base,Patrick O'Donnell,Ontario,Tables,0.65
Avery 501,Todd Boyes,Ontario,Labels,0.38
Hon Comfortask� Task/Swivel Chairs,Thomas Boland,Ontario,Chairs & Chairmats,0.69
6120,Thomas Boland,Ontario,Telephones and Communication,0.58
LX 788,Victoria Wilson,Ontario,Telephones and Communication,0.58
Portfile� Personal File Boxes,Victoria Wilson,Ontario,Storage & Organization,0.59
"Tennsco Stur-D-Stor Boltless Shelving, 5 Shelves, 24"" Deep, Sand",Victoria Wilson,Ontario,Storage & Organization,0.84
Quality Park Security Envelopes,Katrina Bavinger,Ontario,Envelopes,0.38
"Global Leather and Oak Executive Chair, Black",Katrina Bavinger,Ontario,Chairs & Chairmats,0.56
Newell 343,Katrina Bavinger,Ontario,Pens & Art Supplies,0.58
"Black Print Carbonless Snap-Off� Rapid Letter, 8 1/2"" x 7""",Victoria Wilson,Ontario,Paper,0.4
Nu-Dell Executive Frame,Victoria Wilson,Ontario,Office Furnishings,0.48
Vinyl Sectional Post Binders,Natalie Fritzler,Ontario,Binders and Binder Accessories,0.35
Southworth 25% Cotton Premium Laser Paper and Envelopes,Natalie Fritzler,Ontario,Paper,0.37
Staples Battery-Operated Desktop Pencil Sharpener,Natalie Fritzler,Ontario,Pens & Art Supplies,0.6
Hon Pagoda� Stacking Chairs,Michelle Ellison,Ontario,Chairs & Chairmats,0.55
Staples Copy Paper (20Lb. and 84 Bright),Michelle Ellison,Ontario,Paper,0.38
"Mead 1st Gear 2"" Zipper Binder, Asst. Colors",Olvera Toch,Ontario,Binders and Binder Accessories,0.35
Avery 508,Olvera Toch,Ontario,Labels,0.36
Avoid Verbal Orders Carbonless Minifold Book,Sean Christensen,Ontario,Paper,0.39
12 Colored Short Pencils,Olvera Toch,Ontario,Pens & Art Supplies,0.58
6162m,Maria Zettner,Ontario,Telephones and Communication,0.57
"Holmes Replacement Filter for HEPA Air Cleaner, Large Room",Michelle Ellison,Ontario,Appliances,0.43
Newell 318,Michelle Ellison,Ontario,Pens & Art Supplies,0.59
"Tenex Traditional Chairmats for Medium Pile Carpet, Standard Lip, 36"" x 48""",Michelle Ellison,Ontario,Office Furnishings,0.64
Cardinal Holdit Business Card Pockets,Victoria Wilson,Ontario,Binders and Binder Accessories,0.37
Ibico Covers for Plastic or Wire Binding Elements,Thomas Boland,Ontario,Binders and Binder Accessories,0.4
Gyration Ultra Cordless Optical Suite,Thomas Boland,Ontario,Computer Peripherals,0.46
AT&T 2230 Dual Handset Phone With Caller ID/Call Waiting,Thomas Boland,Ontario,Office Machines,0.52
"Memorex 'Cool' 80 Minute CD-R Spindle, 25/Pack",Patricia Hirasaki,Ontario,Computer Peripherals,0.46
GBC DocuBind 200 Manual Binding Machine,Olvera Toch,Ontario,Binders and Binder Accessories,0.35
Rogers� Profile Extra Capacity Storage Tub,Olvera Toch,Ontario,Storage & Organization,0.81
Hewlett Packard LaserJet 3310 Copier,Victoria Wilson,Ontario,Copiers and Fax,0.37
Staples Metal Binder Clips,Victoria Wilson,Ontario,Rubber Bands,0.39
Document Clip Frames,Michelle Ellison,Ontario,Office Furnishings,0.43
"Memorex 4.7GB DVD+RW, 3/Pack",Sean Miller,Ontario,Computer Peripherals,0.4
Canon PC1060 Personal Laser Copier,Sean Miller,Ontario,Copiers and Fax,0.41
"Imation 3.5"" Diskettes, IBM Format, DS/HD, 10/Box, Neon",Patrick O'Donnell,Ontario,Computer Peripherals,0.64
Okidata ML390 Turbo Dot Matrix Printers,Sean Christensen,Ontario,Office Machines,0.56
"Fellowes Smart Surge Ten-Outlet Protector, Platinum",Sean Christensen,Ontario,Appliances,0.57
Staples Plastic Wall Frames,Victoria Wilson,Ontario,Office Furnishings,0.41
"Snap-A-Way� Black Print Carbonless Ruled Speed Letter, Triplicate",Scot Coram,Ontario,Paper,0.38
Xerox 188,Olvera Toch,Ontario,Paper,0.36
"Holmes Replacement Filter for HEPA Air Cleaner, Very Large Room, HEPA Filter",Olvera Toch,Ontario,Appliances,0.41
Rubber Band Ball,Michelle Ellison,Ontario,Rubber Bands,0.83
Eldon Shelf Savers� Cubes and Bins,Michael Nguyen,Ontario,Storage & Organization,0.83
Adesso Programmable 142-Key Keyboard,Patrick O'Donnell,Ontario,Computer Peripherals,0.74
Staples Copy Paper (20Lb. and 84 Bright),Patrick O'Donnell,Ontario,Paper,0.38
Hewlett-Packard 2600DN Business Color Inkjet Printer,Scot Coram,Ontario,Office Machines,0.39
Acme� Box Cutter Scissors,Scot Coram,Ontario,"Scissors, Rulers and Trimmers",0.59
"Super Bands, 12/Pack",Todd Boyes,Ontario,Rubber Bands,0.82
Carina Double Wide Media Storage Towers in Natural & Black,Scot Coram,Ontario,Storage & Organization,0.81
GBC Standard Plastic Binding Systems Combs,Sean Miller,Ontario,Binders and Binder Accessories,0.36
Accessory21,Scot Coram,Ontario,Telephones and Communication,0.37
Hoover Portapower� Portable Vacuum,Lena Radford,Ontario,Appliances,0.6
Self-Adhesive Ring Binder Labels,Shahid Collister,Ontario,Binders and Binder Accessories,0.38
Super Decoflex Portable Personal File,Shahid Collister,Ontario,Storage & Organization,0.57
Hon Valutask� Swivel Chairs,Michelle Ellison,Ontario,Chairs & Chairmats,0.69
Xerox 197,Maria Zettner,Ontario,Paper,0.4
Avery Poly Binder Pockets,Patrick O'Donnell,Ontario,Binders and Binder Accessories,0.37
Harmony HEPA Quiet Air Purifiers,Michael Dominguez,Ontario,Appliances,0.5
Ibico Laser Imprintable Binding System Covers,Nathan Gelder,Ontario,Binders and Binder Accessories,0.39
Xerox 1979,Nathan Gelder,Ontario,Paper,0.4
Advantus Panel Wall Certificate Holder - 8.5x11,Patricia Hirasaki,Ontario,Office Furnishings,0.43
Tripp Lite Isotel 8 Ultra 8 Outlet Metal Surge,Thea Hendricks,Newfoundland,Appliances,0.59
Accessory37,Corey Catlett,Newfoundland,Telephones and Communication,0.81
Ibico Presentation Index for Binding Systems,Corey Catlett,Newfoundland,Binders and Binder Accessories,0.38
"Bush Cubix Collection Bookcases, Fully Assembled",Corey Catlett,Newfoundland,Bookcases,0.62
Rush Hierlooms Collection Rich Wood Bookcases,Ed Jacobs,Newfoundland,Bookcases,0.72
Xerox 1984,Noel Staavos,Newfoundland,Paper,0.36
Accessory4,Keith Herrera,Newfoundland,Telephones and Communication,0.85
Multimedia Mailers,Carlos Meador,Newfoundland,Envelopes,0.39
"Peel & Seel� Recycled Catalog Envelopes, Brown",Carlos Meador,Newfoundland,Envelopes,0.35
"Global Leather and Oak Executive Chair, Black",Corinna Mitchell,Newfoundland,Chairs & Chairmats,0.56
"Sony MFD2HD Formatted Diskettes, 10/Pack",Raymond Fair,Newfoundland,Computer Peripherals,0.71
Peel-Off� China Markers,Carlos Meador,Newfoundland,Pens & Art Supplies,0.43
Fellowes 17-key keypad for PS/2 interface,Karl Brown,Newfoundland,Computer Peripherals,0.75
i1000plus,Natalie Webber,Newfoundland,Telephones and Communication,0.57
"GE 48"" Fluorescent Tube, Cool White Energy Saver, 34 Watts, 30/Box",Eric Barreto,Newfoundland,Office Furnishings,0.35
Lexmark Z55se Color Inkjet Printer,Hunter Lopez,Newfoundland,Office Machines,0.38
Sauder Camden County Collection Library,Hunter Lopez,Newfoundland,Bookcases,0.65
"Linden� 12"" Wall Clock With Oak Frame",Barry Franz,Newfoundland,Office Furnishings,0.55
Lexmark Z54se Color Inkjet Printer,Barry Franz,Newfoundland,Office Machines,0.36
Eldon Econocleat� Chair Mats for Low Pile Carpets,Craig Yedwab,Newfoundland,Office Furnishings,0.73
Lock-Up Easel 'Spel-Binder',Eric Barreto,Newfoundland,Binders and Binder Accessories,0.38
SC7868i,Chuck Sachs,Newfoundland,Telephones and Communication,0.55
Spiral Phone Message Books with Labels by Adams,Muhammed Lee,Newfoundland,Paper,0.36
"Eaton Premium Continuous-Feed Paper, 25% Cotton, Letter Size, White, 1000 Shts/Box",Karl Brown,Newfoundland,Paper,0.37
Prang Dustless Chalk Sticks,Karl Brown,Newfoundland,Pens & Art Supplies,0.35
Bush Advantage Collection� Round Conference Table,Bobby Trafton,Newfoundland,Tables,0.64
Belkin MediaBoard 104- Keyboard,David Flashing,Newfoundland,Computer Peripherals,0.75
i1000plus,Rick Duston,Newfoundland,Telephones and Communication,0.57
"Holmes Replacement Filter for HEPA Air Cleaner, Medium Room",Troy Staebel,Newfoundland,Appliances,0.42
Catalog Binders with Expanding Posts,Nora Paige,Newfoundland,Binders and Binder Accessories,0.4
Newell 343,Amy Cox,Newfoundland,Pens & Art Supplies,0.58
"Tenex Personal Project File with Scoop Front Design, Black",Harold Dahlen,Newfoundland,Storage & Organization,0.59
"Dixon Prang� Watercolor Pencils, 10-Color Set with Brush",Bobby Trafton,Newfoundland,Pens & Art Supplies,0.44
"Staples #10 Laser & Inkjet Envelopes, 4 1/8"" x 9 1/2"", 100/Box",Jay Fine,Newfoundland,Envelopes,0.35
Canon MP41DH Printing Calculator,Nora Paige,Newfoundland,Office Machines,0.38
Newell 310,Dan Campbell,Newfoundland,Pens & Art Supplies,0.56
2300 Heavy-Duty Transfer File Systems by Perma,Dan Campbell,Newfoundland,Storage & Organization,0.66
Xerox 1888,George Zrebassa,Newfoundland,Paper,0.37
Boston 16801 Nautilus� Battery Pencil Sharpener,Rick Duston,Newfoundland,Pens & Art Supplies,0.59
"Crayola Anti Dust Chalk, 12/Pack",Eleni McCrary,Newfoundland,Pens & Art Supplies,0.4
Acco D-Ring Binder w/DublLock�,Frank Atkinson,Newfoundland,Binders and Binder Accessories,0.36
Recycled Premium Regency Composition Covers,Astrea Jones,Newfoundland,Binders and Binder Accessories,0.36
"SimpliFile� Personal File, Black Granite, 15w x 6-15/16d x 11-1/4h",Giulietta Dortch,Newfoundland,Storage & Organization,0.57
"Adams Phone Message Book, 200 Message Capacity, 8 1/16� x 11�",Cathy Hwang,Newfoundland,Paper,0.39
Riverleaf Stik-Withit� Designer Note Cubes�,Damala Kotsonis,Newfoundland,Paper,0.39
"Bush Westfield Collection Bookcases, Fully Assembled",David Flashing,Newfoundland,Bookcases,0.62
Newell 325,Dianna Arnett,Newfoundland,Pens & Art Supplies,0.55
Super Decoflex Portable Personal File,Fred McMath,Newfoundland,Storage & Organization,0.57
DAX Solid Wood Frames,Christy Brittain,Newfoundland,Office Furnishings,0.48
"Imation 3.5"" DS-HD Macintosh Formatted Diskettes, 10/Pack",Tom Prescott,Newfoundland,Computer Peripherals,0.68
GBC Binding covers,Yana Sorensen,Newfoundland,Binders and Binder Accessories,0.4
i1000,Harold Dahlen,Newfoundland,Telephones and Communication,0.58
Staples Gold Paper Clips,Brad Thomas,Newfoundland,Rubber Bands,0.39
Logitech Access Keyboard,Cynthia Voltz,Newfoundland,Computer Peripherals,0.37
"Wirebound Service Call Books, 5 1/2"" x 4""",Dean Percer,Newfoundland,Paper,0.37
T193,Ben Peterman,Newfoundland,Telephones and Communication,0.57
"Brites Rubber Bands, 1 1/2 oz. Box",Astrea Jones,Newfoundland,Rubber Bands,0.83
"It's Hot Message Books with Stickers, 2 3/4"" x 5""",Tracy Poddar,Newfoundland,Paper,0.4
Avery Legal 4-Ring Binder,Michael Paige,Newfoundland,Binders and Binder Accessories,0.35
GBC VeloBinder Electric Binding Machine,Barry Franz,Newfoundland,Binders and Binder Accessories,0.35
SouthWestern Bell FA970 Digital Answering Machine with Time/Day Stamp,Corey Roper,Newfoundland,Telephones and Communication,0.56
"Binney & Smith inkTank� Erasable Pocket Highlighter, Chisel Tip, Yellow",Maureen Gastineau,Newfoundland,Pens & Art Supplies,0.41
GBC Wire Binding Strips,Muhammed Yedwab,Newfoundland,Binders and Binder Accessories,0.37
OIC Bulk Pack Metal Binder Clips,Alex Grayson,Newfoundland,Rubber Bands,0.39
Bretford CR8500 Series Meeting Room Furniture,Muhammed Yedwab,Newfoundland,Tables,0.71
"Avery Hi-Liter Comfort Grip Fluorescent Highlighter, Yellow Ink",Damala Kotsonis,Newfoundland,Pens & Art Supplies,0.46
"Fellowes Twister Kit, Gray/Clear, 3/pkg",Astrea Jones,Newfoundland,Binders and Binder Accessories,0.4
8260,Chris Cortes,Newfoundland,Telephones and Communication,0.58
Staples Colored Interoffice Envelopes,Dan Campbell,Newfoundland,Envelopes,0.36
"Tensor ""Hersey Kiss"" Styled Floor Lamp",Rick Duston,Newfoundland,Office Furnishings,0.73
"Bush Westfield Collection Bookcases, Fully Assembled",Corey Roper,Newfoundland,Bookcases,0.62
Xerox 1964,Amy Cox,Newfoundland,Paper,0.39
Xerox 1880,Sara Luxemburg,Newfoundland,Paper,0.38
Office Impressions Heavy Duty Welded Shelving & Multimedia Storage Drawers,Christy Brittain,Newfoundland,Storage & Organization,0.85
252,Eric Murdock,Newfoundland,Telephones and Communication,0.55
StarTAC 3000,Paul Knutson,Newfoundland,Telephones and Communication,0.59
Eldon Antistatic Chair Mats for Low to Medium Pile Carpets,Cynthia Voltz,Newfoundland,Office Furnishings,0.79
Logitech Cordless Elite Duo,Janet Martin,Newfoundland,Computer Peripherals,0.4
Office Star Flex Back Scooter Chair with Aluminum Finish Frame,Nicole Brennan,Newfoundland,Chairs & Chairmats,0.61
Personal Creations� Ink Jet Cards and Labels,Christy Brittain,Newfoundland,Paper,0.36
Kleencut� Forged Office Shears by Acme United Corporation,Christy Brittain,Newfoundland,"Scissors, Rulers and Trimmers",0.55
"Eaton Premium Continuous-Feed Paper, 25% Cotton, Letter Size, White, 1000 Shts/Box",Jennifer Patt,Newfoundland,Paper,0.37
Durable Pressboard Binders,Elpida Rittenbach,Nova Scotia,Binders and Binder Accessories,0.38
Xerox 224,David Wiener,Nova Scotia,Paper,0.37
Boston 16701 Slimline Battery Pencil Sharpener,David Wiener,Nova Scotia,Pens & Art Supplies,0.55
"Staples #10 Laser & Inkjet Envelopes, 4 1/8"" x 9 1/2"", 100/Box",Elpida Rittenbach,Nova Scotia,Envelopes,0.39
